source,target,song_id,song_title,year,album
353809,393767,7469555,La même tribu (Version 2),2018,Single
353809,368813,7469555,La même tribu (Version 2),2018,Single
353809,100345,7469555,La même tribu (Version 2),2018,Single
353809,13335,7469555,La même tribu (Version 2),2018,Single
353809,342160,7469555,La même tribu (Version 2),2018,Single
353809,358202,7469555,La même tribu (Version 2),2018,Single
353809,16334,7469555,La même tribu (Version 2),2018,Single
353809,358529,7469555,La même tribu (Version 2),2018,Single
354175,24927,7837851,Chez les Corses,2021,Single
24927,1063024,2963846,Éthiopie,1985,Single
2298,23731,458139,Hexagonal,1998,Single
304434,2377060,6729470,Laisse Béton,2021,Single
353809,344794,3318056,La même tribu,2017,Single
353809,355257,3318056,La même tribu,2017,Single
353809,373325,3318056,La même tribu,2017,Single
353809,26055,3318056,La même tribu,2017,Single
353809,96830,3318056,La même tribu,2017,Single
24927,31460,102442,Manhattan-Kaboul,2002,Single
3535939,311883,676554,Né pour briller (Remix),,Single
2223,152870,3877520,Lions,2012,Single
13948,14072,518510,Big Emceeing Freestyle,2010,Single
16653,18035,106099,Les 37 fantastiques,2009,Single
11626,76898,9180976,Amitié brisée,2007,Single
42092,22023,264031,L’hydre à 9 têtes,2013,Single
42092,52161,264031,L’hydre à 9 têtes,2013,Single
21052,41723,3494293,Sois Hardcore (Remix),2006,Single
2132834,2245196,6294902,Le Palais Des Papes,2020,Single
1558533,1219062,7784430,7 Uzi,2022,Single
3015262,4520906,12158408,Contre-sens,,Single
3015262,1508120,10855189,Elle m’a dit,2024,Single
3015262,1885024,9869254,Shérifs,2023,Single
293795,19547,4815907,Éveil,2019,Single
1753,1146862,3101466,De l’opéra à la plaine 3,2017,Single
1753,122459,3101466,De l’opéra à la plaine 3,2017,Single
1753,998929,3101466,De l’opéra à la plaine 3,2017,Single
1753,1123158,3101466,De l’opéra à la plaine 3,2017,Single
1753,283484,3101466,De l’opéra à la plaine 3,2017,Single
11499,1448966,8481839,Tremblement de ter-ter 13,2009,Single
2671180,659506,8875657,10h10,2023,Single
2426551,1961,10914510,Freestyle 13 organisé 2,2024,Single
2426551,297017,10914510,Freestyle 13 organisé 2,2024,Single
2426551,778031,10914510,Freestyle 13 organisé 2,2024,Single
566498,2671171,8705099,AirBel Gang,2023,Single
566498,2394531,8705099,AirBel Gang,2023,Single
566498,1415342,8705099,AirBel Gang,2023,Single
566498,3428706,8705099,AirBel Gang,2023,Single
566498,327667,8705099,AirBel Gang,2023,Single
2426551,332921,10914510,Freestyle 13 organisé 2,2024,Single
2426551,1145156,10914510,Freestyle 13 organisé 2,2024,Single
2426551,2034128,10914510,Freestyle 13 organisé 2,2024,Single
74283,1111977,3042226,L’hiver au quartier,2017,Single
984017,1726656,9062610,"Session Freestyle avec Naps, Gambi, Missan, Ger & DY",2023,Single
19217,249396,2931545,Blanc,2017,Single
12085,563979,2972975,#Jesuispasséchezso : Épisode 3 / Mortal Kombat,2016,Single
12085,71286,2972975,#Jesuispasséchezso : Épisode 3 / Mortal Kombat,2016,Single
1273,366381,2824034,Pense à moi,2016,Single
218802,468620,2402117,Sorry,2016,Single
631248,80427,2423889,Urban Shoot #25,2016,Single
12085,17113,3972601,93 Empire (Remix),2018,Single
37482,1181301,6409965,Jamaimer,2021,Single
2313634,1049691,6210737,Street of rage (remix),2014,Single
20736,25563,151003,TKT le couz (Remix),,Single
16833,14020,5141224,Retour au kif,2007,Single
1338474,1426167,8903398,Filer le temps,2023,Single
3604366,3603775,9343994,Las vegas,2022,Single
2137891,2196118,8155216,4 Goats /On Top,2022,Single
2137891,406387,8155216,4 Goats /On Top,2022,Single
2196118,1875992,6463134,4 Sticks,2021,Single
2196118,2759868,11860436,63PM2,2025,Single
2196118,1811246,7791334,Cons,2020,Single
2196118,1972279,9124622,HDQ,2023,Single
2196118,2011604,5884460,HEARTBREAK,2020,Single
2196118,39828,5886880,Huh Yea,2020,Single
2196118,1247663,7983798,La Drip,2022,Single
2196118,2780790,7076903,Les larmes d’un slime,2021,Single
2196118,2780780,7076903,Les larmes d’un slime,2021,Single
2196118,1441161,7051369,Main Suspect,2021,Single
1972279,1870410,11179597,TracsPM,2024,Single
102560,20813,283554,La lutte est en marche,2002,Single
1770,150401,5007569,Fin des illusions,2019,Single
1770,12066,5007569,Fin des illusions,2019,Single
182217,1958629,668950,5h chrono,,Single
41368,31696,2166961,Au-delà des Coups,2015,Single
182217,31697,2382500,Machine à écrire #REMIX,2015,Single
182217,41763,2382500,Machine à écrire #REMIX,2015,Single
182217,25565,612156,Remise en question,2014,Single
13063,15330,2129497,"Nekfeu, S-Crew, S.Pri Noir… en freestyle dans Planète Rap",2016,Single
1834241,171967,8535221,Le Son Des Blockas #2,2023,Single
1247900,271561,6264503,"59 Milli, Part. 2",2020,Single
1247900,1951278,6264503,"59 Milli, Part. 2",2020,Single
62686,4087995,3320462,Elle s’est fait belle,2014,Single
1884982,2797012,8581893,Flou,2022,Single
2917221,1884982,8271171,Freestyle Sponge [S1-E7],2022,Single
153518,19754,4989955,Arrêt N°3,2019,Single
153518,640749,4989955,Arrêt N°3,2019,Single
153518,1623896,9613672,Billets mauves,2023,Single
617623,153518,8286499,Dingue,2022,Single
168832,2145438,5345520,Elams et les 40 voleurs (Épisode 3 - Paris),2020,Single
168832,2081877,5345520,Elams et les 40 voleurs (Épisode 3 - Paris),2020,Single
168832,314635,5345520,Elams et les 40 voleurs (Épisode 3 - Paris),2020,Single
168832,674763,5345520,Elams et les 40 voleurs (Épisode 3 - Paris),2020,Single
153518,183940,4203830,Freestyle légendaire #5 (Dinéro),2018,Single
2823408,1137806,7041539,Nicki Minaj,2016,Single
479473,1503469,4030346,OLD UP,2018,Single
479473,1282346,4030346,OLD UP,2018,Single
153518,184557,9715517,RR Hanté,2023,Single
24989,1000264,88403,Bonjour,,Single
25458,1014055,2929422,Le feu,,Single
25458,39917,2929422,Le feu,,Single
1000264,215016,2877673,Vois le son,2007,Single
1747645,1455254,4360496,Dans mon binks,2018,Single
218802,1036290,3314256,Fatigué,2017,Single
329863,265169,3047645,J’suis un lossa,2017,Single
329863,218802,3047645,J’suis un lossa,2017,Single
17713,65122,5525850,#58 “Connerie Virus” (Le rap s’adresse à Macron),2020,Single
589467,59996,3715113,Dans le reflet des flaques,2018,Single
589467,1183578,3715113,Dans le reflet des flaques,2018,Single
589467,3501,3715113,Dans le reflet des flaques,2018,Single
589467,305748,3715113,Dans le reflet des flaques,2018,Single
589467,141282,3715113,Dans le reflet des flaques,2018,Single
589467,36369,3715113,Dans le reflet des flaques,2018,Single
185523,2273938,9982865,Ground & Pound,2024,Single
2195628,183956,5573343,Straed Roazhon,2020,Single
2195628,501650,5573343,Straed Roazhon,2020,Single
2195628,31389,5573343,Straed Roazhon,2020,Single
2195628,103004,5573343,Straed Roazhon,2020,Single
2259745,186876,5709164,Zéro Pointé Ft. C.sen & Jovontae de Un Amour Suprême,2020,Single
33004,302588,105433,Ceux Qui Content,2012,Single
41763,2047117,10870527,Coûte que coûte,2024,Single
41763,34121,2329251,Dans la mesure du possible,2015,Single
41763,578295,2329251,Dans la mesure du possible,2015,Single
41763,1781150,4505742,En un 8 mesures,2013,Single
41763,1781148,4505742,En un 8 mesures,2013,Single
41763,42130,4505742,En un 8 mesures,2013,Single
41763,1781157,4505742,En un 8 mesures,2013,Single
41763,133506,4505742,En un 8 mesures,2013,Single
41763,1804865,4505742,En un 8 mesures,2013,Single
1025083,61450,3006736,Freestyle La Brique,2015,Single
41763,14940,10870525,Inarrêtable,2024,Single
62796,53891,3894553,Insolents II,2018,Single
41763,1775692,3594192,Je suis bon qu’à (Ghost track),2018,Single
41763,1804866,4505738,J’préfère,2010,Single
451289,559885,4386445,La mémoire des jours,2019,Single
451289,1756976,4386445,La mémoire des jours,2019,Single
451289,1176348,4386445,La mémoire des jours,2019,Single
451289,1756975,4386445,La mémoire des jours,2019,Single
451289,9790,4386445,La mémoire des jours,2019,Single
451289,589467,4386445,La mémoire des jours,2019,Single
451289,1756974,4386445,La mémoire des jours,2019,Single
451289,59635,4386445,La mémoire des jours,2019,Single
41763,60846,288920,La Récid’ivre,,Single
41763,42071,288920,La Récid’ivre,,Single
41763,42360,131300,Le Calme Avant La Tempête,2013,Single
41763,1775644,147646,L’Embûche de Noël,2013,Single
41763,1775643,147646,L’Embûche de Noël,2013,Single
33004,1781183,105475,Les Vœux De La Veille,2012,Single
41763,60845,4505770,L’impasse,,Single
1456307,1882,3673586,MC360,2018,Single
1456307,651153,3673586,MC360,2018,Single
223210,92079,3031085,New Jack Paris,2017,Single
14366,22885,2946166,Planète Rash,2017,Single
33004,74725,105490,Pour Tuer Salement,2010,Single
33004,1781246,105490,Pour Tuer Salement,2010,Single
33004,16087,105492,Procès Verbal,2012,Single
33004,1781256,105505,Soit Fosse Soit Ailleurs,2011,Single
41763,60847,189958,Un bon jour pour mourir,2013,Single
182217,2540372,8164549,Confinement #7,2020,Single
1126457,91828,7345253,FTS BEAT 1,2021,Single
17713,21761,5525850,#58 “Connerie Virus” (Le rap s’adresse à Macron),2020,Single
17713,53889,5525850,#58 “Connerie Virus” (Le rap s’adresse à Macron),2020,Single
17713,108089,5525850,#58 “Connerie Virus” (Le rap s’adresse à Macron),2020,Single
17713,53905,5525850,#58 “Connerie Virus” (Le rap s’adresse à Macron),2020,Single
17713,37208,5525850,#58 “Connerie Virus” (Le rap s’adresse à Macron),2020,Single
14877,24451,364572,Freestyle (Next Level #2),2010,Single
14877,68093,364572,Freestyle (Next Level #2),2010,Single
1513917,1515347,3818578,Quoi De (Cinq) Neuf ?,2011,Single
662395,1000269,3320480,À ma place,2017,Single
1049948,1527571,5615882,Amazon.fr,2017,Single
1000269,100342,10961183,Comme un enfant,2024,Single
1000269,4132410,10938939,Décevoir,2024,Single
330438,321869,3696866,Freestyle de potes,2018,Single
1049948,1527321,3839758,La chanson trop honnête (All star),2018,Single
1049948,1527320,3839758,La chanson trop honnête (All star),2018,Single
1049948,647430,3839758,La chanson trop honnête (All star),2018,Single
1049948,670047,3839758,La chanson trop honnête (All star),2018,Single
1000269,1037464,8116424,Time time (Cover),2021,Single
1123158,3419291,8760871,Face à la mort,2018,Single
2152643,1146671,7142087,Nique sa mère,2018,Single
2455,672615,3177421,Le gros,2007,Single
1713897,2032482,9178657,Enculé,2006,Single
15427,1133999,9180518,Mega Gangbang,,Single
25460,2621440,1841079,Lounge With Us (Rock On),1999,Single
13310,25460,8278446,Marathon,2022,Single
25460,2450014,1808152,Rien à perdre,1999,Single
377702,1124115,6014428,Tu seras la dernière,2020,Single
647423,53524,2436144,Episode 2.,2015,Single
647423,647424,2436144,Episode 2.,2015,Single
2132834,3541961,9146376,442.0,2021,Single
100342,63068,10960839,Un homme heureux,2024,Single
38037,365941,2224274,"Amours toujours, tendresse, caresses",,Single
368813,21273,5203276,C’est si bon,2020,Single
3970547,368813,9466605,Dimmi perche,2022,Single
353809,358529,3318056,La même tribu,2017,Single
353809,358202,3318056,La même tribu,2017,Single
353809,13335,3318056,La même tribu,2017,Single
38037,118843,1113551,Le fou de la Reine,2006,Single
368813,1019315,7458181,Le premier bonheur du jour,2020,Single
368813,1336813,5882764,Qu’on est bien,2020,Single
32992,2294288,2127318,Tout le monde veut devenir un cat,,Single
344794,180773,4945247,"Ballade pour un fou (Loco, Loco) [En duo avec Florent Pagny]",2019,Single
344794,368699,4945249,Danse s’y (En duo avec Sandrine Kiberlain),2019,Single
344794,132050,4945246,Double enfance (En duo avec Maxime Le Forestier),2019,Single
344794,1937171,4945135,Fais-moi une place (En duo avec Vanille),2019,Single
353809,16334,3318056,La même tribu,2017,Single
353809,342160,3318056,La même tribu,2017,Single
353809,100345,3318056,La même tribu,2017,Single
353809,393767,3318056,La même tribu,2017,Single
353809,1259780,3318056,La même tribu,2017,Single
344794,389358,4945138,Mélissa (En duo avec Philippe Katerine),2019,Single
344794,12545,1239166,Quelques mots en ton nom,2000,Single
344794,340843,4945248,Utile (En duo avec Christophe Maé),2019,Single
1885024,1885023,4697883,L’heure,2019,Single
1885024,1996292,12210825,Lyonky 2,2025,Single
1885024,271561,7030895,Ma jolie,2021,Single
1885024,1407945,11304216,Photo,2025,Single
1885024,1031733,8780904,Tox,2021,Single
1518215,1647484,8174959,​​bouteille en verre.,2022,Single
1647484,333410,8124748,​​​je referais la même,2022,Single
1647484,2529639,9057430,Nicotine,2023,Single
1647484,1582596,9057433,Remède,,Single
1582596,1647513,4041630,Whop!,2018,Single
2137891,1441161,5746670,30R,2020,Single
2137891,1875992,5746670,30R,2020,Single
3290768,2098684,9268817,Amitié ou Amour 2,2022,Single
1641190,406387,9804138,Bloqué à Bx,2023,Single
1641190,1811246,9804138,Bloqué à Bx,2023,Single
2578649,1498394,8953703,BUSINESS TABLE,2020,Single
2574974,1992894,7912196,Elypse samples,2020,Single
2574974,3130548,7912196,Elypse samples,2020,Single
2581991,2372873,8504989,Online Plug Dj Mix 2022,2022,Single
2581991,1184304,8504989,Online Plug Dj Mix 2022,2022,Single
4079508,4077571,11560924,Professeur,2025,Single
2447572,2616863,8071060,Taub,2022,Single
15427,984362,4698464,Des Ulis à Évry,2009,Single
15227,51940,4453006,Los Monzas,2007,Single
188629,66440,3421701,Na Missão,2005,Single
15227,1887114,5550310,Qui représente (Remix),2008,Single
1783607,2242673,9177453,Quoi ma gueule ? (91 remix),,Single
1783607,2028693,9177453,Quoi ma gueule ? (91 remix),,Single
1783607,584411,9177453,Quoi ma gueule ? (91 remix),,Single
15430,20848,206086,Tous concernés,,Single
13319,1790568,9173418,Tout pourrait être si simple - Lim x Ul’team Atom x Diksa x Da’Pro x Coach,,Single
1059808,82840,9805574,Bx Capitale 8,2023,Single
1059808,2284849,9805574,Bx Capitale 8,2023,Single
1172388,651586,11120164,Le goût du risque,2024,Single
1172383,1172388,3631691,Le pouvoir des gens,2018,Single
205925,962333,3934359,Que Dieu me pardonne,2018,Single
109046,2427166,6041907,Semaine A / Semaine B,2020,Single
574368,1219062,4114132,7 vie là,2018,Single
574368,1414976,4114134,Dans le noir,2018,Single
552696,332401,6940984,Meli Melo,2018,Single
652294,1491782,5215270,24/7,2020,Single
652294,17466,5215270,24/7,2020,Single
1988313,2792344,5262163,412,2020,Single
54726,1803954,6805963,4 Freestyle Remix,2021,Single
1491782,1622932,7106901,Ahla W Sahla,2021,Single
1491783,163027,3928406,À L’envers,2018,Single
1491782,330111,8445985,Avec ou sans toi,2022,Single
1491782,1988313,4400143,Avec Ta Peau,2019,Single
1491783,2008660,5993344,Biggy,,Single
2578088,2468268,6421405,Ça Crash,2020,Single
1491782,639639,10210458,Camo,2024,Single
1491782,1916109,8369738,Cercle vicieux,2022,Single
1491783,2302431,9859544,Croise les doigts,2023,Single
138982,652294,7465509,CYPHER,2021,Single
138982,962497,7465509,CYPHER,2021,Single
138982,625658,7465509,CYPHER,2021,Single
1491782,1112823,4400142,Débloquer,2019,Single
1491782,1674477,4400137,F-Majuscule,2019,Single
3204061,39828,12048649,"FRAPP, JUGG, FINESSE (REMIX)",2025,Single
25462,99432,6018018,Gaillance (Non Sense),2020,Single
2710474,2113133,6973847,Grangou,2021,Single
17466,2560285,7229059,Hennyyyyy,2021,Single
2846835,1005357,7106955,Pas des blagues,2020,Single
17466,1120683,4173390,Pour un chèque (Remix),2018,Single
2710474,989187,6834180,Salsa,2021,Single
2513105,161838,6257763,Tout recommencer,2020,Single
1491783,1219891,4399925,Trop,2019,Single
670738,1430,5926685,Carrousel,2020,Single
986194,66468,377302,Condamné,2000,Single
13247,136636,374325,Entre l’index et l’annulaire,,Single
66468,983600,4839849,Graffiti Music Part 2,2003,Single
2004,2163414,4834457,L’undaground s’exprime (chapitre 4),2007,Single
2004,2141504,4834457,L’undaground s’exprime (chapitre 4),2007,Single
2004,177111,4834457,L’undaground s’exprime (chapitre 4),2007,Single
2004,22732,4834457,L’undaground s’exprime (chapitre 4),2007,Single
2004,2141484,4834457,L’undaground s’exprime (chapitre 4),2007,Single
2004,5143,5325329,Menace Crew [Remix],,Single
2004,342795,5325329,Menace Crew [Remix],,Single
3688103,61711,9590114,Par Temps De Pénurie,1999,Single
3688103,36915,9590114,Par Temps De Pénurie,1999,Single
21868,1199645,3177456,Tu veux savoir,2000,Single
21868,1199644,3177456,Tu veux savoir,2000,Single
66468,1695341,4839843,Vapeurs Suspectes,2003,Single
66468,22327,4839843,Vapeurs Suspectes,2003,Single
28627,145268,366465,Asile de ouf,2011,Single
28627,17297,366465,Asile de ouf,2011,Single
1120806,183940,4270945,Cash N Kush,2019,Single
15862,19547,363749,Clash,2010,Single
128813,15927,3568127,Colis piégés,2018,Single
13063,55582,2038014,Du monde en Freestyle dans le Planète Rap de Nekfeu,2015,Single
13061,15330,505299,Enorme freestyle de L’Entourage en live dans Planète Rap,2014,Single
13061,146430,505299,Enorme freestyle de L’Entourage en live dans Planète Rap,2014,Single
13061,165981,505299,Enorme freestyle de L’Entourage en live dans Planète Rap,2014,Single
16653,22628,106099,Les 37 fantastiques,2009,Single
13119,18487,244545,Mêmes signatures,2010,Single
13119,11994,244545,Mêmes signatures,2010,Single
1120806,1282346,3701573,Salut mec,2018,Single
72710,246706,550839,Accélère,2013,Single
246706,217488,4375694,Blackairlines,,Single
246706,227900,2250372,C’est facile,,Single
246706,234809,2302296,Fucked up,2015,Single
246706,1119896,4375696,Les mains en l’air,,Single
246706,1752466,4375696,Les mains en l’air,,Single
246706,1752465,4375696,Les mains en l’air,,Single
15330,11854,2939815,LGDA,2016,Single
72710,551111,2378149,Squad,2015,Single
607146,1908116,6199492,5000 Otages,2020,Single
